date,authordisplayname,textdisplay,likecount,clean_textdisplay,label,confidence,status,Column 1,Column 2,Column 3,Column 4,sentiment,pred_topic,topic_name
2026-03-13 10:14:43+00:00,@jakasembungbawagolog916,"Kebanyakan memang orang kolot yang kudet teknologi, padahal bisa baca Manual Book, tapi ya di Indonesia itu, budaya membaca sangat rendah, sesuai Rerata IQ Penduduknya yang di angka 78 🗿",0.0,kebanyakan memang orang kolot yang kudet teknologi padahal bisa baca manual book tapi ya di indonesia itu budaya membaca sangat rendah sesuai rerata iq penduduknya yang di angka,Negatif,0.93,ok,,,,,negative,8,8_indonesia_rata_bumn_motor
2026-03-11 13:12:38+00:00,@meyongkuwaw,"Agya ayla dkk emang ngeselin, mana stikernya banyak dan lampu tembak bejibun. Tau lah alasannya, ga enak gw",0.0,agya ayla dkk emang ngeselin mana stikernya banyak dan lampu tembak bejibun tau lah alasannya ga enak gw,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2026-03-08 05:30:24+00:00,@chuax-y8q,mau harap apa beli mobil yang made in china wkwkwk,0.0,mau harap apa beli mobil yang made in china wkwkwk,Negatif,0.96,ok,,,,,negative,7,7_jepang_china_cina_mobil
2026-03-08 05:25:32+00:00,@VikoKilo-l4j,"Senyum2 liat orang2 yg asal aja beli mobil 😁<br>200 juta bisa beli mobil diesel tahun 2000 an yang bisa minum bio sol, kecuali orang kaya yg emang buang2 duit 😂<br><br>Niatnya cinta lingkungan padahal ngga baca dulu konsep barerai yg bisa jadi limbah setelah 8 tahun, yakin sampai 8 tahun? 😁<br>Kalau cinta lingkungan mobilnya basis Hidrogen, itu jelas..<br><br>Dikasi teknologi dan fitur dikit udah kepincut tanpa memikirkan apakah ini dibutuhkan, atau sekedar memenuhi keinginan 😅<br><br>Yang udah terlanjur beli, ya selamat menikmati ya 😅",0.0,senyum liat orang yg asal aja beli mobil juta bisa beli mobil mesin diesel tahun an yang bisa minum bio sol kecuali orang kaya yg emang buang duit brbrniatnya cinta lingkungan padahal ngga baca dulu konsep barerai yg bisa jadi limbah setelah tahun yakin sampai tahun brkalau cinta lingkungan mobilnya basis hidrogen itu jelasbrbrdikasi teknologi dan fitur dikit udah kepincut tanpa memikirkan apakah ini dibutuhkan atau sekedar memenuhi keinginan brbryang udah terlanjur beli ya selamat menikmati ya,Negatif,0.97,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2026-02-27 21:50:47+00:00,@camera387store,"mau gaya kyk apa juga yang nama nya batre cepat atau lambat pasti akan soak, masalahnya batre mobil harga nya mahal banget itu yang jadi pertimbangan banyak orang beli mobil EV, sedangkan mobil bensin konvensional mau km 300rb juga masih bisa dipake asal servis rutin",0.0,mau gaya kyk apa juga yang nama nya baterai cepat atau lambat pasti akan soak masalahnya baterai mobil harga nya mahal banget itu yang jadi pertimbangan banyak orang beli mobil electric vehicle sedangkan mobil bensin konvensional mau km rb juga masih bisa dipake asal servis rutin,Negatif,0.98,ok,,,,,negative,1,1_baterai_harga_mobil_tahun
2026-02-25 15:31:25+00:00,@KeluargaAlea1234,Alasannya yang beli mobil ini adalah orang kere. Terus nyicil maksa 😅,0.0,alasannya yang beli mobil ini adalah orang kere terus angsuran maksa,Negatif,0.98,ok,,,,,negative,0,0_mobil_beli_harga_ada
2026-02-24 06:32:36+00:00,@clm7845,"ATTO 1 gak kuat nanjak di Moladin 😂😂<br><br>Lebih baik Sabar, tunggu HYBRID China aja 😂",1.0,atto gak kuat nanjak di moladin lebih baik sabar tunggu mobil hybrid china aja,Negatif,0.96,ok,,,,,negative,7,7_jepang_china_cina_mobil
2026-02-24 00:58:53+00:00,@risangendrasatria4477,"Kalo yg telaten lihat detail videonya dr awal sampe akhir, kelihatan banget video ini cenderung framing/menggiring opini negatif. Please be smart, dan dicompare dgn data spesifik, atau benchmark dgn video yg lain. Jgn terlalu ditelan mentah2 ya.. baik ICE maupun EV semua ada +- nya..",1.0,kalo yg telaten lihat detail videonya dr awal sampe akhir kelihatan banget video ini cenderung framingmenggiring opini negatif please be smart dan dicompare dgn data spesifik atau benchmark dgn video yg lain jgn terlalu ditelan mentah ya baik ice maupun electric vehicle semua ada nya,Negatif,0.92,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2026-02-22 06:39:18+00:00,@scofind1139,Software msh jd PR,0.0,software msh jd pr,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2026-02-19 13:49:52+00:00,@fandisyarahman,klo pesawat CN250 meskipun bagus dipailidkan jg. tapi ev impor banyak kekurangan didukung penuh,0.0,klo pesawat cn meskipun bagus dipailidkan jg tapi electric vehicle impor banyak kekurangan didukung penuh,Negatif,0.78,ok,,,,,negative,0,0_mobil_beli_harga_ada
2026-02-01 14:40:47+00:00,@TanjiroKoto,"kenapa laku brand ini?<br>karena rakyat ini memang lemah, ini dipahami brand2 cina. mereka cukup bilang mobil ini canggih, featurenya sekelah mersi harga rakyat, udah, dibeli tuh.<br>saya bukan menghina brand ini, tp saya bicara fakta. 2022 kantor sy beli 2 wuling, 2 thn pake, jual. ga perlu sy bahas minusnya apa.<br>dr situ sy belajar. cari tau. <br>liat review2 dr mengenai brand cina diseluruh dunia.<br>hasilnya, NO, at least untuk SAAT ini.<br>mobcin itu jualan tampilan, itu. jgn emosi, cari tau perkataan sy benar atau tidak.<br>iklannya mobilnya keren2 canggih bisa ini itu. eh client sy pake GYM tank 300, blm setaun udah ngomel2 ini itu.<br>intinya: klo duit masih pas2an, saat ini jgn dulu beli mobcin.<br>NO HATE.",0.0,kenapa laku brand inibrkarena rakyat ini memang lemah ini dipahami brand cina mereka cukup bilang mobil ini canggih featurenya sekelah mersi harga rakyat udah dibeli tuhbrsaya bukan menghina brand ini tp saya bicara fakta kantor sy beli wuling thn pake jual ga perlu sy bahas minusnya apabrdr situ sy belajar cari tau brliat ulasan dr mengenai brand cina diseluruh duniabrhasilnya no at least untuk saat inibrmobcin itu jualan tampilan itu jgn emosi cari tau perkataan sy benar atau tidakbriklannya mobilnya keren canggih bisa ini itu eh client sy pake gym tank blm setaun udah ngomel ini itubrintinya klo duit masih pasan saat ini jgn dulu beli mobcinbrno hate,Negatif,0.97,ok,,,,,negative,7,7_jepang_china_cina_mobil
2026-02-01 17:44:26+00:00,@adminyoutube535,"bener, klo pas2an tau diri aja jgn sok2an ikutan beli, karena gengsi punya ev, minimal udh punya satu mbl baru beli, itupun klo punya duit 😀",0.0,bener klo pasan tau diri aja jgn sokan ikutan beli karena gengsi punya electric vehicle minimal udh punya satu mobil baru beli itupun klo punya duit,Negatif,0.95,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2026-01-22 03:40:53+00:00,@xzorxzora9062,yakin buyers atto nyesel beli! mau dijualpun gk akan laku,0.0,yakin buyers atto nyesel beli mau dijualpun gk akan laku,Negatif,0.98,ok,,,,,negative,5,5_harga_juta_brio_kalau
2026-01-09 14:33:53+00:00,@rikycme,Harga murah minta selangit😢😢,0.0,harga murah minta selangit,Negatif,0.98,ok,,,,,negative,5,5_harga_juta_brio_kalau
2025-12-30 06:28:48+00:00,@cncfams,"Mobil ICE juga konsumsi bbm nya selalu overclaim. Xpander 4AT katanya dalkot <a href=""https://www.youtube.com/watch?v=tCUMSN7oAhQ&amp;t=71"">1:11</a>, nyatanya hanya 1:9",1.0,mobil ice juga konsumsi bahan bakar minyak nya selalu overclaim xpander at katanya dalam kota a href nyatanya hanya,Negatif,0.84,ok,,,,,negative,11,11_ice_electric_vehicle_mobil
2025-12-28 17:07:52+00:00,@KingofFray,tahun depan bakal 40% lebih mahal,0.0,tahun depan bakal lebih mahal,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-12-26 10:12:14+00:00,@agungwicaksono3377,Destinator jg gap doortrim dan bagasi parah kiri kanan beda jauh,0.0,destinator jg gap doortrim dan bagasi parah kiri kanan beda jauh,Negatif,0.95,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-12-25 01:28:57+00:00,@liedwi8168,Thx lupakan atto1... Malah bikin repot.,0.0,thx lupakan atto malah bikin repot,Negatif,0.96,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-12-24 04:06:40+00:00,@Pejuangrejekireceh321,"400 km itu di jalanan china yang mulus. jarang lubang.<br><br>jalanan indo udah macet. banyak lubang. kadang bergelombang. apalagi wilayah dataran tinggi gak rekomendasi mobil listrik. dan harus paham beban penumpang. mungkin wort it aja di dataran tinggi dengan 3 orang berat masing 60-70 kg. tapi kalau bawa barang . makin boros aja baterainya. dengan kondisi jalanan indo, beban, cuaca (karena mobil listrik kalau di matahari terik pasti ngaruh sama ferforma baterai) range ny bisa 200- 250 Km ran.",2.0,km itu di jalanan china yang mulus jarang lubang jalanan indo udah macet banyak lubang kadang bergelombang apalagi wilayah dataran tinggi gak rekomendasi mobil listrik dan harus paham beban penumpang mungkin wort it aja di dataran tinggi dengan orang berat masing kg tapi kalau bawa barang makin boros aja baterainya dengan kondisi jalanan indo beban cuaca karena mobil listrik kalau di matahari terik pasti ngaruh sama ferforma baterai jarak tempuh ny bisa km ran,Negatif,0.97,ok,,,,,negative,7,7_jepang_china_cina_mobil
2025-12-23 23:02:35+00:00,@alesyankizjnayla9331,Bagi peminat beli mobil  liat chanel bginian dr pada liat chanel fitra eri yg menjerumusin calon costumer,1.0,bagi peminat beli mobil liat chanel bginian dr pada liat chanel fitra eri yg menjerumusin calon costumer,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-12-23 14:04:57+00:00,@akmad1216,"Pernah pinjem convero pickup pas grimis,ac nya udah di set paling rendah masih terlalu dingin,jadi kurng nyaman.",0.0,pernah pinjem convero pickup pas grimisac nya udah di set paling rendah masih terlalu dingin jadi kurng nyaman,Negatif,0.96,ok,,,,,negative,0,0_mobil_beli_harga_ada
2025-12-22 20:12:17+00:00,@rullyantowibisono,"Kebetulan... Saya ada ford fiesta 2014 dan atto 1 dirumah.<br><br>Masalah kedap, kata saya atto 1 sudah hampir selevel. Apa mungkin fiesta saya sudah busuk ya? 😂<br>Anyway, fiesta ada suara mesin. Atto 1 ga ada. Jadi agak kebantu.<br><br>Klaim AC ga dingin, ya anak saya selalu bilang keluar jadi ES batu.<br><br>Masalah jarak, nah itu bener2 OVER CLAIM. ga sejauh itu.<br><br>Ada hal unik lain, saya bisa mengakali alarm safety belt di atto 1, sampai tidak bunyi terus2an. Sepertinya ini cacat produksi.<br><br>Kelemahan paling fatal si setir nya. Bener2 ga ada rasanya. Ga ngelawan pula.",0.0,kebetulan saya ada ford fiesta dan atto dirumah masalah kedap kata saya atto sudah hampir selevel apa mungkin fiesta saya sudah busuk ya branyway fiesta ada suara mesin atto ga ada jadi agak kebantubrbrklaim ac ga dingin ya anak saya selalu bilang keluar jadi es batubrbrmasalah jarak nah itu bener over claim ga sejauh itubrbrada hal unik lain saya bisa mengakali alarm keamanan belt di atto sampai tidak bunyi terusan sepertinya ini cacat produksi kelemahan paling fatal si setir nya bener ga ada rasanya ga ngelawan pula,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-12-21 08:35:20+00:00,@Xsaiv,"Di Jawa enak EV, keluar Jawa beda cerita. Jarak jauh + pegunungan + charger minim, ya BBM dulu",0.0,di jawa enak electric vehicle keluar jawa beda cerita jarak jauh pegunungan charger minim ya bahan bakar minyak dulu,Negatif,0.92,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-12-20 00:00:53+00:00,@XYZ_JanuarRizky,Banyak buzzer otto 1 disini wkwk. Jangan muji muji otto 1 terlalu dini. Lihat aja dulu 2 atau 3 tahun ke depan. Tolong buzzer terima aja dulu keluhan konsumen yg ada. no debat,0.0,banyak buzzer otto disini wkwk jangan muji muji otto terlalu dini lihat aja dulu atau tahun ke depan tolong buzzer terima aja dulu keluhan konsumen yg ada no debat,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-12-19 14:54:13+00:00,@alexiustriyuliatno,"Mobil kerupuk,masih mending mobil bensin",0.0,mobil kerupuk masih mending mobil bensin,Negatif,0.96,ok,,,,,negative,4,4_bensin_bakar_minyak_bahan
2025-12-27 03:30:33+00:00,@silviadenindrasari3989,kalo yg duit2 nya banyak mah gak bakal mikir harga jual kembali toh yang beli mobil ev pasti udah punya mobil yg lain sebelum nya,0.0,kalo yg duit nya banyak mah gak bakal mikir harga jual kembali toh yang beli mobil electric vehicle pasti udah punya mobil yg lain sebelum nya,Negatif,0.74,"sudah_review
negatif",,,,,negative,0,0_mobil_beli_harga_ada
2025-12-19 05:14:31+00:00,@Yogasabrainahaslindar,"<a href=""https://www.youtube.com/watch?v=tCUMSN7oAhQ&amp;t=278"">4:38</a> menurut saya bukan ac nya kurang dingin tp arah angin nya yg nggak bisa merata. terutama sisi belakang berasa gak kena ac.",0.0,menurut saya bukan ac nya kurang dingin tp arah angin nya yg nggak bisa merata terutama sisi belakang berasa gak kena ac,Negatif,0.95,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-12-18 02:27:54+00:00,@infoindonesia449,"soal ac, tidak presisi tdk semua mbil cina begtu, tapi akun ini men general semua merk cina begtu. akun gak jlas",0.0,soal ac tidak presisi tdk semua mbil cina begtu tapi akun ini men general semua merk cina begtu akun gak jlas,Negatif,0.92,ok,,,,,negative,7,7_jepang_china_cina_mobil
2025-12-17 06:33:06+00:00,@januar2438,"Kayaknya range harga dan fitur yang diberikan berpengaruh pada psikologi orang yang menggunakannya..<br>Kutipan terakhir kayaknya bakalan iya atau bs jadi engga jg. Iya kalo mereka mau menjadikan ev sebagai mobil pertamanya dan mau agak ribet soal charger mobil. Terlebih byd ini banyak yg bilang klo groundingnya ga bener, auto gabisa ngecas sekalipun di spklu. Tapi juga bs jadi engga klo mereka bener&quot; ogah rugi atau ogah ribet maunya terima jadi hanya dgn duit dikit.",0.0,kayaknya jarak tempuh harga dan fitur yang diberikan berpengaruh pada psikologi orang yang menggunakannyabrkutipan terakhir kayaknya bakalan iya atau bs jadi engga jg iya kalo mereka mau menjadikan electric vehicle sebagai mobil pertamanya dan mau agak ribet soal charger mobil terlebih byd ini banyak yg bilang klo groundingnya ga bener auto gabisa charging sekalipun di stasiun pengisian kendaraan listrik umum tapi juga bs jadi engga klo mereka benerquot ogah rugi atau ogah ribet maunya terima jadi hanya dgn duit dikit,Negatif,0.78,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-12-17 05:13:14+00:00,@azurendrends6162,"Kenapa bang jd mobil paling ngeselin dijalan nnti, 🤭🤭🤭",1.0,kenapa bang jd mobil paling ngeselin dijalan nnti,Negatif,0.93,ok,,,,,negative,0,0_mobil_beli_harga_ada
2025-12-16 19:12:48+00:00,@IamARobloxianGuy,kemahalan pajeknya di neguara keparat ini....,0.0,kemahalan pajeknya di neguara keparat ini,Negatif,0.99,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2026-03-14 11:41:32+00:00,@AAY-v7t,"Ya emang panoramic adalah hiasan yg ga ada guna, jelas penyumbang panas, ga akan dibuka krn polusi di konoha luar biasa",0.0,ya emang panoramic adalah hiasan yg ga ada guna jelas penyumbang panas ga akan dibuka krn polusi di konoha luar biasa,Negatif,0.98,ok,,,,,negative,4,4_bensin_bakar_minyak_bahan
2025-12-16 16:43:38+00:00,@shinjinakano5575,"Biasanya lu beli mobil jepang kayak avanza ga banyak komplen lu mobil miskin fitur gitu harganya skrg 290 juta coi , skrg di atto 1 lu banyak komplen",2.0,biasanya lu beli mobil jepang kayak avanza ga banyak komplen lu mobil miskin fitur gitu harganya skrg juta coi skrg di atto lu banyak komplen,Negatif,0.93,ok,,,,,negative,7,7_jepang_china_cina_mobil
2025-12-16 13:01:20+00:00,@channelnyasidul1593,Makan tuuh Gimmick dan harga murahan,0.0,makan tuuh gimmick dan harga murahan,Negatif,0.98,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-12-16 11:16:14+00:00,@akal-sehat,Geser lcgc lawak.kl dijkt msh mungkin.diluar jkt mustahil,0.0,geser lcgc lawakkl dijkt msh mungkindiluar jkt mustahil,Negatif,0.93,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-12-16 07:48:37+00:00,@PartTimeTraderz,"M3 : Murah, Meriah, Mencret",0.0,m murah meriah mencret,Negatif,0.86,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-12-16 01:24:28+00:00,@geafry,yakin garansi seumur hidup? di negara asalnya saja bertumbangan karena perang harga.,0.0,yakin garansi seumur hidup di negara asalnya saja bertumbangan karena perang harga,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-12-15 22:21:09+00:00,@Hafizah-l8w,Mobil cina dari dulu memang asal asalan buat..,0.0,mobil cina dari dulu memang asal asalan buat,Negatif,0.98,ok,,,,,negative,7,7_jepang_china_cina_mobil
2025-12-15 14:41:54+00:00,@kristandaofficial7228,Mobil listrik semua udah LED masa lampu sein nya masih bohlam hehe,0.0,mobil listrik semua udah led masa lampu sein nya masih bohlam hehe,Negatif,0.78,ok,,,,,negative,3,3_electric_vehicle_air_listrik
2026-01-13 09:50:44+00:00,@singgihbayu2324,"Budaya kita mah FOMO, buku manual atau petunjuk penggunaan sama sekali ngga penting.<br>Cuma modal nonton yutub aja berasa paling jago sedunia.",3.0,budaya kita mah ikut-ikutan buku manual atau petunjuk penggunaan sama sekali ngga penting cuma modal nonton yutub aja berasa paling jago sedunia,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-12-15 14:20:21+00:00,@bintangf4536,Terlalu kuno😂,0.0,terlalu kuno,Negatif,0.96,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-12-26 15:09:41+00:00,@yohanesrochadim.mar.e4725,"8 tahun lagi sudah murah bos tunggu saja ,tehnologi baterai negara maju sangat cepat disana, disini koruptornya saja yng ganas",1.0,tahun lagi sudah murah bos tunggu saja tehnologi baterai negara maju sangat cepat disana disini koruptornya saja yng ganas,Negatif,0.86,ok,,,,,negative,1,1_baterai_harga_mobil_tahun
2026-03-08 05:36:00+00:00,@VikoKilo-l4j,"​@kelphin07masih di subsidi 😂, kl udh dicabur subsidinya bakalan mahal jg ntr",0.0,di bantuan pemerintah kl udh dicabur subsidinya bakalan mahal jg ntr,Negatif,0.92,ok,,,,,negative,9,9_pemerintah_bantuan_pajak_ubah
2025-12-15 10:46:15+00:00,@bayupran,"banyak netijen komen goblok ya, kalo lo beli mobil 200 juta trus masalahnya cuma estetik sih ngga masalah, ga mengganggu fungsi utama dari mobil buat bawa lo dari poin A ke B. kalo komprominya di fitur keselamatan ya wajar aja dihujat, apalagi potensi membahayakan pengguna jalan lain, misal kaca berembun trus yg nyetir jadi nabrak orang tua lu sampe mampus, masih bisa komen &quot;ya namanya juga mobil murah&quot;",0.0,banyak netijen komen goblok ya kalo lo beli mobil juta trus masalahnya cuma estetik sih ngga masalah ga mengganggu fungsi utama dari mobil buat bawa lo dari poin a ke b kalo komprominya di fitur keselamatan ya wajar aja dihujat apalagi potensi membahayakan pengguna jalan lain misal kaca berembun trus yg mengemdi  jadi nabrak orang tua lu sampe mampus masih bisa komen quotya namanya juga mobil murahquot,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
