date,authordisplayname,textdisplay,likecount,clean_textdisplay,label,confidence,status,Column 1,Column 2,Column 3,Column 4
2026-02-06 01:40:34+00:00,@F3RRYNSK1,"Menarik sih pembahasannya, tapi ada satu poin yg terlupakan, yaitu harga batery atto 1 sekitar (80 - 150 jt) untuk menghitung penyusutan tiap th bila untuk pemakaiann10 th. Bila angga ini dimasukkan...beda hasilnya",0,menarik sih pembahasannya tapi ada satu poin yg terlupakan yaitu harga baterai atto sekitar jt untuk menghitung penyusutan tiap th bila untuk pemakaiann th bila angga ini dimasukkanbeda hasilnya,Netral,0.78,ok,,,,
2026-01-25 22:45:46+00:00,@PijatKretekkretekSamarinda,"Blm termasuk hitungan apabila body atto one kelak setelah battray drop dijadikan mbl bensin, seperti yg byk dilakukan para penghobby mbl2 custom",0,blm termasuk hitungan apabila body atto one kelak setelah battray drop dijadikan mobil bensin seperti yg byk dilakukan para penghobby mobil custom,Netral,0.78,ok,,,,
2026-01-25 15:16:27+00:00,@nurindriadi9111,"Bang, harusnya Brio jaraknya lebih jauh, krn harus nyari jalan yg Tidak ganjilgenap. Atto1 jaraknya lebih pendek, krn bisa tembus ganjilgenap",0,bang harusnya brio jaraknya lebih jauh krn harus nyari jalan yg tidak ganjilgenap atto jaraknya lebih pendek krn bisa tembus ganjilgenap,Netral,0.86,ok,,,,
2026-01-23 23:05:12+00:00,@abrchmn,"bukanya mobil EV masih ada pajak tahunan ya? walaupun pajak tetep masih murah bgt dibandin mobil ICE, umumnya pajak 150rb-an/tahun mobil EV",0,bukanya mobil electric vehicle masih ada pajak kendaraan bermotor ya walaupun pajak tetep masih murah bgt dibandin mobil ice umumnya pajak rbantahun mobil electric vehicle,Netral,0.86,ok,,,,
2026-01-24 09:54:20+00:00,@SeruputTech,"Yang 150rb an itu sepertinya SWDKLLJ (Sumbangan Wajib Dana Kecelakaan Lalu Lintas Jalan). Harus bayar sih iya, tapi bukan pajak. Beberapa hari yang lalu bayar PKB nya masih nol sih...hehe",0,yang rb an itu sepertinya swdkllj sumbangan wajib dana kecelakaan lalu lintas jalan harus bayar sih iya tapi bukan pajak beberapa hari yang lalu bayar pkb nya masih nol sihhehe,Netral,0.86,ok,,,,
2026-01-21 06:28:03+00:00,@John_33908,ByD atto 10 th laginmungkin sekitar 10jt,0,byd atto th laginmungkin sekitar jt,Netral,0.86,ok,,,,
2026-02-03 18:38:34+00:00,@Billy.Crafts,"Cvt atau manual bro? Ane rencana beli untuk mobil pertama, ngincer seken taun muda, budget 150jt, pengen brio tp takut CVT rewel, alternatif yaris bapau matic yg masih AT Konvensional",0,continuously variable transmission atau manual bro ane rencana beli untuk mobil pertama ngincer bekas taun muda budget jt pengen brio tp takut continuously variable transmission rewel alternatif yaris bapau matic yg masih at konvensional,Netral,0.92,ok,,,,
2026-01-18 00:32:45+00:00,@kokokoko-de6fg,tergantung..dalam 10 tahun apakah ada kenaikan harga listrik utk tipe kWh tinggi,0,tergantungdalam tahun apakah ada kenaikan harga listrik utk tipe kwh tinggi,Netral,0.92,ok,,,,
2026-01-15 14:35:45+00:00,@SeruputTech,"menurut hasil review sih gitu, kalau mau cek, linknya ada di deskripsi yah...hehe",0,menurut hasil ulasan sih gitu kalau mau cek linknya ada di deskripsi yahhehe,Netral,0.96,ok,,,,
2026-01-14 03:18:48+00:00,@ronniantosoekanto446,Berapa biaya abodemen untuk listrik 7700 watt? Mungkin sekitar 400 s/d 450 rb perbulan pakai atau tidak listriknya ( coba cari infonya biar yakin) jadi kalau di x 10 tahun berapa tuh,0,berapa biaya abodemen untuk listrik watt mungkin sekitar sd rb perbulan pakai atau tidak listriknya coba cari infonya biar yakin jadi kalau di x tahun berapa tuh,Netral,0.92,ok,,,,
2026-01-14 03:23:18+00:00,@samueladitya1729,Dijadikan satu listrik rumah aja klo gitu,0,dijadikan satu listrik rumah aja klo gitu,Netral,0.86,ok,,,,
2026-01-13 13:28:59+00:00,@G333rrr,Untuk biaya bensin dan listrik itu kan koefisien harusnya jangan di buletin. Kalo bensin di buletin ke 13k juga dong.,0,untuk biaya bensin dan listrik itu kan koefisien harusnya jangan di buletin kalo bensin di buletin ke k juga dong,Netral,0.78,ok,,,,
2026-01-11 13:22:05+00:00,@adesyamsulfajrin8645,Sudah subscribe bang.. gais kita kembali lagi ke kolom komentar ini  stelah 10 tahun kemudian apakah baterai ev sdh semurah apa kita buktikan ðŸ˜…,0,sudah subscribe bang gais kita kembali lagi ke kolom komentar ini stelah tahun kemudian apakah baterai electric vehicle sdh semurah apa kita buktikan,Netral,0.86,ok,,,,
2026-01-10 15:09:55+00:00,@arafansf2682,Jika menggunakan meteran listrik sendiri jangan lupa biaya beban 80kwh perbulan di x 1400,0,jika menggunakan meteran listrik sendiri jangan lupa biaya beban kwh perbulan di x,Netral,0.93,ok,,,,
2026-01-10 06:08:59+00:00,@dbamastore9428,"Yang berpengaruh sangat siknifikan adalah garansi baterai selama 8 tahun. Karena tanpa garansi itu, hasilnya akan imbang. Karena jika tanpa garansi 8 tahun, jarak tempuh tidak akan terjaga di 300km, karena pasti ada penurunan.",0,yang berpengaruh sangat siknifikan adalah garansi baterai selama tahun karena tanpa garansi itu hasilnya akan imbang karena jika tanpa garansi tahun jarak tempuh tidak akan terjaga di km karena pasti ada penurunan,Netral,0.78,ok,,,,
2026-01-09 12:41:10+00:00,@1241RP,"Waktu beli baru, pajak sudah include, jadinya tidak 10 x dalam perhitungan yang dilakukan",0,waktu beli baru pajak sudah include jadinya tidak x dalam perhitungan yang dilakukan,Netral,0.84,ok,,,,
2026-01-08 08:41:50+00:00,@momotrade9534,"mana ada jual honda brio 10 tahun 118 jt km segitu <a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a>",0,mana ada jual honda brio tahun jt km segitu a hrefuckszuwhgymbdvujgxsifyoqcdtspiasawa,Netral,0.86,ok,,,,
2026-01-06 14:00:45+00:00,@Achillo1,"BYD pakai aki 12v nggak sih?, buat kebutuhan kelistrikan yang emang butuh 12v",0,byd pakai aki mobil v nggak sih buat kebutuhan sistem kelistrikan yang emang butuh v,Netral,0.93,ok,,,,
2026-01-07 13:52:28+00:00,@SeruputTech,"ya di cas aja di SPKLU sambil ngopi2...hehe..... ini ada video juga buat tips2 road trip pakai mobil listrik <a href=""https://www.youtube.com/watch?v=PKzJ86JG0Sc"">https://youtu.be/PKzJ86JG0Sc</a> ....hehe",0,ya di mengisi daya aja di stasiun pengisian kendaraan listrik umum sambil ngopihehe ini ada video juga buat tips road trip pakai mobil listrik a href hehe,Netral,0.86,ok,,,,
2026-01-05 01:50:58+00:00,@anonimxxx2026,klo chargernya udah merata di seluruh indonesia sampai pelosok2 kayaknya baru deh pindah ke mobil listrik,0,klo charger udah merata di seluruh indonesia sampai pelosok kayaknya baru deh pindah ke mobil listrik,Netral,0.86,ok,,,,
2025-12-30 16:54:41+00:00,@kerangkalangit-b9h,avanza 2009 beli dari baru nyimak ðŸ˜…,0,avanza beli dari baru nyimak,Netral,0.93,ok,,,,
2025-12-29 14:42:44+00:00,@DuniaSekitarSini,Apakah Listrik Rumah 450kwh bisa untuk nge charge nya ? ðŸ˜‚,0,apakah listrik rumah kwh bisa untuk nge mengisi daya nya,Netral,0.98,ok,,,,
2025-12-29 03:47:23+00:00,@romdoniafriliandi4243,"kalo lu ngerti mobil dan seneng nyetir ya,.  pasti lu lebih pilih new agya/ayla di banding brio rs sekalipun. <br>kenapa ?? <br>meskipun kekurangannya new agya/ayla itu karena mesin 3 silinder, dan design body belakangnya kalah cakep di banding brio,<br>tapi new agya/ayla jauh lebih whort it di banding brio rs sekalipun karena jauh lebih enak nyetirnya, jauh lebih nyaman, jauh lebih kedap kabinya, jauh lebih fun to drive bgt lah si new agya/ayla tuh,.<br>feell nya itu kaya bawa yaris bakpao bgt, <br>semua orang pemaen mobil taulah ya yaris bakpao itu city car enak bgt buat di setirnya dan jelas bukan lcgc, <br>jadi new agya/ayla itu rasa berkendaranya udah bukan lcgc lagi broo,. asik bgt dah ,ðŸ˜,<br><br>brio cuma jual tampang doang, <br>dan tampang bagusnya itupun ga mampu nolong dia buat ngalahin new agya/alya karena rasa berkendaranya yang ngga nyaman, kabin ga kedap, handlingnya jauh kalah enak di banding new agya/ayla,<br>artinya rasa LCGC nya brio masih kuat bgt, ðŸ˜‚ðŸ˜‚ðŸ˜‚,.<br><br>makanya brio lebih di minati ani ani pemula ðŸ˜‚,ðŸ˜,.<br>canda guys âœŒðŸ¼",0,kalo lu ngerti mobil dan seneng mengemdi  ya pasti lu lebih pilih new agyaayla di banding brio rs sekalipun brkenapa brmeskipun kekurangannya new agyaayla itu karena mesin silinder dan design body belakangnya kalah cakep di banding briobrtapi new agyaayla jauh lebih whort it di banding brio rs sekalipun karena jauh lebih enak nyetirnya jauh lebih nyaman jauh lebih kedap kabinya jauh lebih fun to drive bgt lah si new agyaayla tuhbrfeell nya itu kaya bawa yaris bakpao bgt brsemua orang pemaen mobil taulah ya yaris bakpao itu city car enak bgt buat di setirnya dan jelas bukan lcgc brjadi new agyaayla itu rasa berkendaranya udah bukan lcgc lagi broo asik bgt dah brbrbrio cuma jual tampang doang brdan tampang bagusnya itupun ga mampu nolong dia buat ngalahin new agyaalya karena rasa berkendaranya yang ngga nyaman kabin ga kedap handlingnya jauh kalah enak di banding new agyaaylabrartinya rasa lcgc nya brio masih kuat bgt brbrmakanya brio lebih di minati ani ani pemula brcanda guys,Netral,0.86,ok,,,,
2025-12-29 00:49:23+00:00,@bambangcyrus4329,"mangkanya kalau mau cari mobil km rendah cari di pulau2 seperti , BATAM, TANJUNG PINANG ,TANJUNG BALAI. DLL",0,mangkanya kalau mau cari mobil km rendah cari di pulau seperti batam tanjung pinang tanjung balai dll,Netral,0.93,ok,,,,
2025-12-26 13:35:03+00:00,@ekoseptianto4660,"Misalnya atto 1 buat mobil kedua, untuk keperluan jarak dekat aja, apakah worth it?",1,misalnya atto buat mobil kedua untuk keperluan jarak dekat aja apakah worth it,Netral,0.86,ok,,,,
2026-01-14 03:14:07+00:00,@samueladitya1729,"Ya tergantung merk lah, kalo merk bangkrut ga ada yg mau beli, klo bagus sy mau beli.",0,ya tergantung merk lah kalo merk bangkrut ga ada yg mau beli klo bagus sy mau beli,Netral,0.78,ok,,,,
2025-12-25 03:37:50+00:00,@PianistWorld1995,"Kalau lu kerja dirumah dan jarang pergi keluar jauh jauh beli Brio, kalau setiap hari kerja diluar dan kadang pergi agak jauh beli Byd Atto 1",0,kalau lu kerja dirumah dan jarang pergi keluar jauh jauh beli brio kalau setiap hari kerja diluar dan kadang pergi agak jauh beli byd atto,Netral,0.86,ok,,,,
2025-12-21 05:25:17+00:00,@heriyantoheriyanto8196,"Mau tnya, saat ini spklu ud mulai bnyak. Jika cas ny di spklu apakah masih bagus hitungan penghematan, dibanding mobil ice?",1,mau tnya saat ini stasiun pengisian kendaraan listrik umum ud mulai bnyak jika mengisi daya ny di stasiun pengisian kendaraan listrik umum apakah masih bagus hitungan penghematan dibanding mobil ice,Netral,0.93,ok,,,,
2025-12-21 06:12:22+00:00,@SeruputTech,"Naaah...pas nih, di video kali ini <a href=""https://www.youtube.com/watch?v=PKzJ86JG0Sc"">https://youtu.be/PKzJ86JG0Sc</a> ada hitungan road trip kira2 borosnya mobil listrik kalau charge di SPKLU dibanding mobil bensin",1,naahpas nih di video kali ini a href ada hitungan road trip kira borosnya mobil listrik kalau mengisi daya di stasiun pengisian kendaraan listrik umum dibanding mobil bensin,Netral,0.88,ok,,,,
2025-12-17 08:18:17+00:00,@yudhidwiangkoso5121,jangan lupa dalam 10 tahun kebijakan pemerintah bisa berubah2,2,jangan lupa dalam tahun kebijakan pemerintah bisa berubah,Netral,0.93,ok,,,,
2026-01-08 13:08:03+00:00,@ursokind,"Ga sekalian dalam 10 tahun harga minyak dunia berubah, kurs dollar berubah, harga pertamax berubah juga ? Umr berubah â€¦ terlalu banyak berubahâ€¦ tetap harus ada elemen asumsi tertentu",0,ga sekalian dalam tahun harga minyak dunia berubah kurs dollar berubah harga pertamax berubah juga umr berubah terlalu banyak berubah tetap harus ada elemen asumsi tertentu,Netral,0.84,ok,,,,
2025-12-17 03:59:14+00:00,@wahyuadinata4143,"saya tau  operasional mobil EV lebih hemat , tp secara sadar saya tetep pilih mobil ICE",0,saya tau operasional mobil electric vehicle lebih hemat tp secara sadar saya tetep pilih mobil ice,Netral,0.86,ok,,,,
2025-12-17 02:52:02+00:00,@SeruputTech,"sejauh ini sih gitu, paling bayar SWDKLLJ, plat nomer, dan biaya2 lain kaya parkir di samsat, fotokopi, air mineral sama kopi botolan buat diseruput sambil nunggu antriannya...tapi itupun mobil bensin juga sama",0,sejauh ini sih gitu paling bayar swdkllj plat nomer dan biaya lain kaya parkir di samsat fotokopi air mineral sama kopi botolan buat diseruput sambil nunggu antriannyatapi itupun mobil bensin juga sama,Netral,0.84,ok,,,,
2025-12-14 09:39:55+00:00,@qisoed,"Saya ya beruntung ada mobil bensin dan listrik. Mobil dipakai harian dimana saya bawa mobil utamanya untuk anter anak2 sekolah yang mana menurut saya wajar jadi tidak 1 mobil diisi 1 orang doank. Abis itu balik kerumah berangkat kerja pakai motor atau TJ. <br><br>Kalau bahas 10 tahun mendatang banyak hal mungkin terjadi. Namun untuk Brio karena sudah terbukti puluhan tahun di sini jadi ya menggunakan selama 10 tahun bisa kebayang lah apa yang mungkin terjadi selama masa itu. Kalau mobil listrik sementara ini yang saya yakini bisa bertahan adalah BYD, Wuling dan Cherry. BYD karena memang besar dari Chinanya, Wuling sudah cukup lama bertahan di indo ya, dan Cherry dulu dah pernah masuk indo, bangkrut, cabut lalu balik lagi, bisa dibilang merek yang tangguh lah. Diluar itu Tesla tapi kelasnya mewah dan ga ada dealer resmi jadi ya sulit dipegang sih.",0,saya ya beruntung ada mobil bensin dan listrik mobil dipakai harian dimana saya bawa mobil utamanya untuk anter anak sekolah yang mana menurut saya wajar jadi tidak mobil diisi orang doank abis itu balik kerumah berangkat kerja pakai motor atau tj brbrkalau bahas tahun mendatang banyak hal mungkin terjadi namun untuk brio karena sudah terbukti puluhan tahun di sini jadi ya menggunakan selama tahun bisa kebayang lah apa yang mungkin terjadi selama masa itu kalau mobil listrik sementara ini yang saya yakini bisa bertahan adalah byd wuling dan cherry byd karena memang besar dari chinanya wuling sudah cukup lama bertahan di indo ya dan cherry dulu dah pernah masuk indo bangkrut cabut lalu balik lagi bisa dibilang merek yang tangguh lah diluar itu tesla tapi kelasnya mewah dan ga ada dealer resmi jadi ya sulit dipegang sih,Netral,0.78,ok,,,,
2025-12-14 08:13:50+00:00,@ZAR556,"EV emg cocok buat daily driving alias dipakai tiap hari atau hampir tiap hari<br><br>perhitungan itu untk EV mobil dan sejenisnya yaa, bukan EV motor",0,electric vehicle emg cocok buat daily driving alias dipakai tiap hari atau hampir tiap haribrbrperhitungan itu untk electric vehicle mobil dan sejenisnya yaa bukan electric vehicle motor,Netral,0.93,ok,,,,
2025-12-14 07:08:37+00:00,@JunaidiDumai-ou4ch,Klo saya pilih brio,0,klo saya pilih brio,Netral,0.86,ok,,,,
2025-12-11 23:12:25+00:00,@outsidethebox262,Aauransi ev 6 juta per tahun. Brio 3 juta per tahun.,0,aauransi electric vehicle juta per tahun brio juta per tahun,Netral,0.78,ok,,,,
2025-12-13 02:46:43+00:00,@tiktokgmail_0001toktik,"kalo ngomongin asumsi mah sama aja, klo pemerintah naikin pajak mobil ICE jadi 100% gimana, kita kan jga g tau. Makanya ini perbandinganya sesuaikan dgn fakta dan kondisi hari ini.",0,kalo ngomongin asumsi mah sama aja klo pemerintah naikin pajak mobil ice jadi gimana kita kan jga g tau makanya ini perbandinganya sesuaikan dgn fakta dan kondisi hari ini,Netral,0.78,ok,,,,
2025-12-11 05:36:00+00:00,@handriyanacahyadi4437,kalau dibandingkan dengan brio bekas yang masih di bawah 5 tahun bagaimana kira2?,0,kalau dibandingkan dengan brio bekas yang masih di bawah tahun bagaimana kira,Netral,0.96,ok,,,,
2025-12-10 23:53:36+00:00,@r31-h5l,"Banyak yg beralih ke ev. Dan juga banyak yg mobil ke2nya ev. Dibuktikan dari data penjualan yg tinggi. Apalagi klo rumahnya punya daya listrik yang besar. Bengkel modifikasi motor listrik sudah ada di beberapa kota, klo mobil ev belum pernah dengar., jadi pasti harus ke bengkel resmi.",0,banyak yg beralih ke electric vehicle dan juga banyak yg mobil kenya electric vehicle dibuktikan dari data penjualan yg tinggi apalagi klo rumahnya punya daya listrik yang besar bengkel modifikasi motor listrik sudah ada di beberapa kota klo mobil electric vehicle belum pernah dengar jadi pasti harus ke bengkel resmi,Netral,0.78,ok,,,,
2025-12-10 13:53:15+00:00,@dhyckojovovitch,issuenya si akan ada perubahan regulasi mobil EV ditahun 2026,0,issuenya si akan ada perubahan regulasi mobil electric vehicle ditahun,Netral,0.86,ok,,,,
2025-12-10 12:19:35+00:00,@machedar4296,"untuk saat ini bnr bahwa indikator pajak mungkin masih 0, tp jgn harap jk kemudian atau 5 thn ke depan masih ttp gratis ya..., karena sgt tdk mungkin pemerintah ttp menggratiskan pajak mobil jk nanti mobil electrik sdh populer di masyarakatðŸ˜…",1,untuk saat ini bnr bahwa indikator pajak mungkin masih tp jgn harap jk kemudian atau thn ke depan masih ttp gratis ya karena sgt tdk mungkin pemerintah ttp menggratiskan pajak mobil jk nanti mobil electrik sdh populer di masyarakat,Netral,0.84,ok,,,,
2025-12-09 15:28:51+00:00,@saefulmubin4385,"ada Perbedaan antara energi yang masuk ke mobil dan yang tercatat di meteran pln disebabkan ada energi yang hilang selama proses pengisian, energi yang hilang ini sebagian besar berubah menjadi panas. Ini juga harus masuk perhitungan angkanya kurang lebih 15% kali ya",1,ada perbedaan antara energi yang masuk ke mobil dan yang tercatat di meteran pln disebabkan ada energi yang hilang selama proses pengisian energi yang hilang ini sebagian besar berubah menjadi panas ini juga harus masuk perhitungan angkanya kurang lebih kali ya,Netral,0.93,ok,,,,
